,0
1994,0
1995,0
1996,0
1997,-1
1998,0
1999,-1
2000,0
2001,0
2002,-1
2003,-1
2004,-1
2005,-1
2006,-1
2007,-1
2008,0
2009,1
2010,0
2011,0
2012,0
2013,-1
2014,1
2015,-1
2016,1
2017,-1
2018,-1
2019,-1
2020,-1
2021,0
2022,0
2023,0
2024,-1
2025,-1
2026,1
2027,-1
2028,-1
2029,0
2030,-1
2031,0
2032,-1
2033,-1
2034,0
2035,1
2036,0
2037,-1
2038,-1
2039,1
2040,-1
2041,-1
2042,-1
2043,0
2044,-1
2045,0
2046,0
2047,1
2048,0
2049,-1
2050,-1
2051,-1
2052,0
2053,-1
2054,0
2055,-1
2056,0
2057,0
2058,1
2059,-1
2060,0
2061,0
2062,0
2063,-1
2064,1
2065,-1
2066,-1
2067,0
2068,1
2069,-1
2070,0
2071,0
2072,0
2073,1
2074,-1
2075,3
2076,0
2077,-1
2078,1
2079,-1
2080,0
2081,0
2082,-1
2083,-1
2084,1
2085,1
2086,-1
2087,0
2088,0
2089,0
2090,0
2091,-1
2092,-1
2093,0
2094,-1
2095,-1
2096,1
2097,-1
2098,0
2099,-1
2100,-1
2101,-1
2102,0
2103,-1
2104,0
2105,0
2106,0
2107,1
2108,-1
2109,-1
2110,6
2111,0
2112,-1
2113,1
2114,-1
2115,-1
2116,0
2117,0
2118,-1
2119,-1
2120,1
2121,-1
2122,-1
2123,0
2124,-1
2125,0
2126,-1
2127,0
2128,0
2129,-1
2130,0
2131,-1
2132,1
2133,-1
2134,-1
2135,-1
2136,-1
2137,1
2138,0
2139,0
2140,0
2141,0
2142,-1
2143,-1
2144,0
2145,-1
2146,-1
2147,1
2148,-1
2149,0
2150,1
2151,0
2152,0
2153,0
2154,-1
2155,-1
2156,-1
2157,0
2158,0
2159,-1
2160,-1
2161,1
2162,0
2163,1
2164,0
2165,0
2166,0
2167,-1
2168,-1
2169,0
2170,-1
2171,-1
2172,2
2173,0
2174,6
2175,-1
2176,0
2177,-1
2178,0
2179,-1
2180,-1
2181,-1
2182,0
2183,0
2184,-1
2185,0
2186,-1
2187,1
2188,0
2189,0
2190,-1
2191,-1
2192,-1
2193,0
2194,0
2195,-1
2196,0
2197,3
2198,-1
2199,0
2200,0
2201,-1
2202,0
2203,0
2204,0
2205,-1
2206,-1
2207,-1
2208,-1
2209,1
2210,-1
2211,-1
2212,-1
2213,-1
2214,0
2215,-1
2216,-1
2217,-1
2218,-1
2219,0
2220,-1
2221,1
2222,0
2223,-1
2224,-1
2225,-1
2226,2
2227,-1
2228,0
2229,-1
2230,0
2231,-1
2232,0
2233,-1
2234,0
2235,-1
2236,0
2237,0
2238,0
2239,-1
2240,-1
2241,1
2242,-1
2243,-1
2244,0
2245,0
2246,0
2247,6
2248,0
2249,0
2250,1
2251,-1
2252,-1
2253,-1
2254,-1
2255,-1
2256,-1
2257,-1
2258,3
2259,1
2260,-1
2261,-1
2262,-1
2263,-1
2264,-1
2265,0
2266,0
2267,-1
2268,1
2269,0
2270,-1
2271,1
2272,0
2273,0
2274,0
2275,0
2276,1
2277,-1
2278,0
2279,0
2280,0
2281,-1
2282,0
2283,-1
2284,-1
2285,0
2286,1
2287,0
2288,-1
2289,-1
2290,1
2291,0
2292,0
2293,-1
2294,0
2295,-1
2296,-1
2297,-1
2298,-1
2299,-1
2300,1
2301,-1
2302,1
2303,0
2304,1
2305,-1
2306,-1
2307,0
2308,0
2309,0
2310,-1
2311,0
2312,0
2313,0
2314,-1
2315,-1
2316,-1
2317,-1
2318,0
2319,-1
2320,1
2321,0
2322,0
2323,0
2324,0
2325,-1
2326,-1
2327,-1
2328,-1
2329,0
2330,0
2331,0
2332,0
2333,-1
2334,-1
2335,2
2336,-1
2337,1
2338,-1
2339,-1
2340,-1
2341,0
2342,-1
2343,1
2344,0
2345,0
2346,0
2347,0
2348,-1
2349,1
2350,-1
2351,1
2352,-1
2353,1
2354,-1
2355,-1
2356,-1
2357,-1
2358,0
2359,1
2360,-1
2361,0
2362,0
2363,-1
2364,-1
2365,0
2366,-1
2367,-1
2368,1
2369,0
2370,4
2371,0
2372,0
2373,-1
2374,-1
2375,0
2376,1
2377,-1
2378,-1
2379,-1
2380,1
2381,0
2382,1
2383,-1
2384,-1
2385,-1
2386,1
2387,-1
2388,0
2389,0
2390,-1
2391,-1
2392,0
2393,-1
2394,-1
2395,-1
2396,-1
2397,-1
2398,-1
2399,0
2400,1
2401,-1
2402,0
2403,0
2404,-1
2405,-1
2406,0
2407,-1
2408,1
2409,0
2410,-1
2411,0
2412,-1
2413,0
2414,-1
2415,-1
2416,-1
2417,-1
2418,0
2419,3
2420,0
2421,-1
2422,-1
2423,-1
2424,0
2425,-1
2426,0
2427,-1
2428,0
2429,-1
2430,0
2431,0
2432,-1
2433,1
2434,-1
2435,-1
2436,0
2437,-1
2438,-1
2439,-1
2440,0
2441,-1
2442,5
2443,-1
2444,-1
2445,1
2446,0
2447,0
2448,-1
2449,-1
2450,0
2451,5
2452,1
2453,0
2454,-1
2455,-1
2456,0
2457,1
2458,-1
2459,-1
2460,0
2461,-1
2462,-1
2463,-1
2464,0
2465,0
2466,-1
2467,0
2468,0
2469,-1
2470,-1
2471,1
2472,0
2473,1
2474,1
2475,1
2476,-1
2477,1
2478,0
2479,-1
2480,-1
2481,0
2482,-1
2483,-1
2484,0
2485,1
2486,-1
2487,1
2488,-1
2489,1
2490,-1
2491,-1
2492,0
2493,1
2494,0
2495,1
2496,-1
2497,1
2498,-1
2499,-1
2500,0
2501,-1
2502,-1
2503,-1
2504,0
2505,-1
2506,0
2507,-1
2508,0
2509,-1
2510,-1
2511,0
2512,0
2513,-1
2514,0
2515,-1
2516,-1
2517,-1
2518,-1
2519,-1
2520,-1
2521,1
2522,0
2523,-1
2524,-1
2525,1
2526,0
2527,-1
2528,-1
2529,-1
2530,0
2531,-1
2532,0
2533,-1
2534,0
2535,0
2536,0
2537,-1
2538,-1
2539,-1
2540,0
2541,-1
2542,1
2543,1
2544,-1
2545,-1
2546,0
2547,-1
2548,-1
2549,0
2550,0
2551,-1
2552,4
2553,-1
2554,-1
2555,0
2556,0
2557,-1
2558,1
2559,0
2560,1
2561,-1
2562,0
2563,7
2564,0
2565,-1
2566,0
2567,0
2568,0
2569,1
2570,-1
2571,0
2572,0
2573,0
2574,0
2575,-1
2576,-1
2577,-1
2578,0
2579,0
2580,-1
2581,0
2582,0
2583,-1
2584,-1
2585,0
2586,3
2587,-1
2588,0
2589,0
2590,-1
2591,0
2592,0
2593,0
2594,0
2595,-1
2596,-1
2597,-1
2598,-1
2599,-1
2600,0
2601,0
2602,-1
2603,1
2604,0
2605,-1
2606,6
2607,-1
2608,-1
2609,0
2610,0
2611,0
2612,1
2613,-1
2614,0
2615,0
2616,0
2617,-1
2618,-1
2619,0
2620,0
2621,-1
2622,-1
2623,0
2624,0
2625,0
2626,1
2627,1
2628,0
2629,-1
2630,-1
2631,-1
2632,-1
2633,-1
2634,6
2635,0
2636,3
2637,0
2638,-1
2639,0
2640,-1
2641,0
2642,0
2643,-1
2644,0
2645,-1
2646,-1
2647,-1
2648,-1
2649,0
2650,-1
2651,-1
2652,0
2653,-1
2654,0
2655,1
2656,0
2657,0
2658,-1
2659,-1
2660,0
2661,-1
2662,0
2663,0
2664,0
2665,1
2666,-1
2667,-1
2668,-1
2669,-1
2670,1
2671,-1
2672,-1
2673,-1
2674,0
2675,-1
2676,0
2677,-1
2678,-1
2679,-1
2680,-1
2681,-1
2682,-1
2683,-1
