,0
2587,1
2588,1
2589,1
2590,0
2591,-1
2592,1
2593,0
2594,1
2595,1
2596,1
2597,1
2598,5
2599,10
2600,0
2601,1
2602,1
2603,0
2604,1
2605,1
2606,0
2607,2
2608,7
2609,4
2610,1
2611,1
2612,0
2613,2
2614,0
2615,1
2616,0
2617,5
2618,0
2619,1
2620,0
2621,1
2622,5
2623,4
2624,0
2625,1
2626,0
2627,-1
2628,1
2629,10
2630,1
2631,-1
2632,1
2633,2
2634,1
2635,1
2636,1
2637,0
2638,1
2639,1
2640,0
2641,5
2642,1
2643,1
2644,0
2645,2
2646,1
2647,0
2648,1
2649,1
2650,2
2651,0
2652,10
2653,4
2654,1
2655,1
2656,1
2657,5
2658,0
2659,1
2660,1
2661,0
2662,1
2663,3
2664,1
2665,0
2666,-1
2667,5
2668,1
2669,2
2670,1
2671,0
2672,1
2673,0
2674,1
2675,0
2676,0
2677,0
2678,1
2679,0
2680,11
2681,1
2682,1
2683,5
2684,1
2685,0
2686,2
2687,5
2688,5
2689,1
2690,0
2691,1
2692,1
2693,2
2694,1
2695,0
2696,1
2697,1
2698,0
2699,2
2700,1
2701,4
2702,1
2703,1
2704,0
2705,1
2706,-1
2707,0
2708,1
2709,0
2710,0
2711,1
2712,0
2713,0
2714,2
2715,0
2716,0
2717,0
2718,0
2719,1
2720,1
2721,1
2722,5
2723,0
2724,5
2725,0
2726,0
2727,5
2728,1
2729,0
2730,10
2731,1
2732,0
2733,0
2734,0
2735,2
2736,0
2737,5
2738,-1
2739,1
2740,1
2741,1
2742,1
2743,0
2744,1
2745,1
2746,0
2747,0
2748,5
2749,-1
2750,1
2751,1
2752,0
2753,0
2754,5
2755,3
2756,-1
2757,2
2758,1
2759,1
2760,1
2761,2
2762,2
2763,1
2764,1
2765,5
2766,5
2767,0
2768,5
2769,4
2770,1
2771,0
2772,0
2773,0
2774,1
2775,5
2776,1
2777,2
2778,1
2779,1
2780,0
2781,1
2782,0
2783,2
2784,0
2785,0
2786,2
2787,1
2788,3
2789,0
2790,1
2791,1
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,5
2800,0
2801,4
2802,1
2803,0
2804,0
2805,0
2806,1
2807,1
2808,1
2809,5
2810,1
2811,-1
2812,0
2813,1
2814,1
2815,-1
2816,1
2817,0
2818,7
2819,1
2820,0
2821,0
2822,1
2823,0
2824,1
2825,5
2826,1
2827,0
2828,0
2829,1
2830,5
2831,1
2832,10
2833,5
2834,1
2835,0
2836,-1
2837,5
2838,3
2839,0
2840,1
2841,2
2842,2
2843,1
2844,1
2845,-1
2846,1
2847,0
2848,2
2849,0
2850,0
2851,1
2852,1
2853,0
2854,1
2855,5
2856,2
2857,1
2858,2
2859,1
2860,1
2861,0
2862,10
2863,0
2864,1
2865,-1
2866,0
2867,0
2868,5
2869,1
2870,5
2871,-1
2872,5
2873,1
2874,10
2875,1
2876,1
2877,5
2878,1
2879,4
2880,1
2881,1
2882,0
2883,0
2884,1
2885,0
2886,2
2887,0
2888,1
2889,2
2890,1
2891,1
2892,1
2893,1
2894,4
2895,1
2896,0
2897,1
2898,1
2899,1
2900,2
2901,2
2902,1
2903,2
2904,1
2905,1
2906,0
2907,0
2908,1
2909,1
2910,0
2911,11
2912,5
2913,1
2914,0
2915,5
2916,1
2917,1
2918,1
2919,2
2920,1
2921,0
2922,5
2923,0
2924,1
2925,1
2926,0
2927,7
2928,0
2929,1
2930,0
2931,10
2932,0
2933,1
2934,1
2935,1
2936,0
2937,-1
2938,1
2939,1
2940,1
2941,0
2942,2
2943,1
2944,1
2945,2
2946,1
2947,0
2948,0
2949,10
2950,0
2951,-1
2952,0
2953,1
2954,0
2955,10
2956,1
2957,5
